	WT	DELTA	OMI	ALPHA	BA.1	BA.2	BA.4/5	BQ.1	BA.4.6	BF.7	XBB	CH.1	BN.1	BM.1.1
44475	0.0015023176149839919	0.9965976471810891	9.017053603769761e-05	0.001505371353981669	7.413945850943978e-05	1.423098370710269e-05	1.8000938211551346e-06	0.0	0.0	0.0	5.810629980544365e-07	0.0	0.0	0.0
44476	0.0014963140437243261	0.9965830742280684	9.136571760301536e-05	0.0015438352746155177	7.428132633668152e-05	1.4277461729200525e-05	2.8069295371333277e-06	0.0	0.0	0.0	5.805260026798033e-07	0.0	0.0	0.0
44477	0.0014828389300757421	0.9965994293304394	9.267503801883948e-05	0.001561387802634488	7.411310740270107e-05	1.4311548695632726e-05	4.250381920505679e-06	0.0	0.0	0.0	5.797796095977973e-07	0.0	0.0	0.0
44478	0.0014647376484869972	0.996639025815462	9.416661520807737e-05	0.0015620708784231342	7.372299123017355e-05	1.4317676209536293e-05	6.125947768367522e-06	0.0	0.0	0.0	5.787349271175892e-07	0.0	0.0	0.0
44479	0.0014443496967737697	0.9966941734702309	9.581168449349514e-05	0.0015501267418039475	7.316423889959582e-05	1.4267271471745788e-05	8.38017412215353e-06	0.0	0.0	0.0	5.767805104996415e-07	0.0	0.0	0.0
44480	0.0014234658969106352	0.9967580090590359	9.751895086776823e-05	0.0015294062254174725	7.24557638099568e-05	1.4118922431832289e-05	1.0944264625979167e-05	0.0	0.0	0.0	5.727945670090633e-07	0.0	0.0	0.0
44481	0.0014033099106036588	0.9968249343552116	9.917456263155579e-05	0.0015031763797446797	7.158677465121002e-05	1.382173438494542e-05	1.3766053595400385e-05	0.0	0.0	0.0	5.652142951888299e-07	0.0	0.0	0.0
44482	0.0013844189679640749	0.9968909560449973	0.00010065817063551468	0.001474091092052223	7.051958513196475e-05	1.3322369416705128e-05	1.68162160868448e-05	0.0	0.0	0.0	5.521635097487939e-07	0.0	0.0	0.0
44483	0.0013665084846804765	0.9969540427843749	0.00010182691370211463	0.0014440538135523774	6.918665220239861e-05	1.257507658331433e-05	2.0065184916401678e-05	0.0	0.0	0.0	5.316458657908579e-07	0.0	0.0	0.0
44484	0.0013484855974770398	0.9970144212314083	0.0001024889546256343	0.0014138809101889064	6.748546290907069e-05	1.1553315322104449e-05	2.3450176394459156e-05	0.0	0.0	0.0	5.018308167134523e-07	0.0	0.0	0.0
44485	0.001328698650013701	0.997074614552714	0.00010240118781164781	0.0013829378280987804	6.528320668181442e-05	1.0261326061421954e-05	2.6856655068411422e-05	0.0	0.0	0.0	4.6146625982225633e-07	0.0	0.0	0.0
44486	0.001305389276925618	0.9971390126210024	0.00010131219792653696	0.0013490580026278114	6.244356895228478e-05	8.743324536782963e-06	3.012530443746924e-05	0.0	0.0	0.0	4.1040556734595054e-07	0.0	0.0	0.0
44487	0.0012772161938688054	0.9972128990832958	9.904234831063597e-05	0.0013089580747696898	5.8875651528610124e-05	7.086416494301619e-06	3.3080280287724225e-05	0.0	0.0	0.0	3.50122393609884e-07	0.0	0.0	0.0
44488	0.0012436542212110623	0.9973011292946796	9.556582234541552e-05	0.0012591001494782295	5.458609974333866e-05	5.4123933030019855e-06	3.5567329299074886e-05	0.0	0.0	0.0	2.8395879550959236e-07	0.0	0.0	0.0
44489	0.0012050861202461767	0.9974069016860472	9.105029177160391e-05	0.0011966870734843077	4.970547591465043e-05	3.856096672834798e-06	3.748871918411868e-05	0.0	0.0	0.0	2.1683053565489903e-07	0.0	0.0	0.0
44490	0.0011625600856084524	0.9975310646418273	8.582925146795178e-05	0.0011203860808923342	4.447187642800938e-05	2.534669089677825e-06	3.882270595026459e-05	0.0	0.0	0.0	1.5429241029757556e-07	0.0	0.0	0.0
44491	0.001117417462160567	0.9976720683103871	8.032305217837834e-05	0.0010305557517732438	3.918345698260205e-05	1.5188761859724632e-06	3.962071900980382e-05	0.0	0.0	0.0	1.0119746512464464e-07	0.0	0.0	0.0
44492	0.0010710917503976313	0.997826262531678	7.495600738482603e-05	0.0009290868369619583	3.415140178273175e-05	8.190594482936874e-07	3.998554615380059e-05	0.0	0.0	0.0	6.046615229635555e-08	0.0	0.0	0.0
44493	0.001025206954124831	0.9979881613298214	7.010871734672744e-05	0.0008191645487643153	2.967526260417568e-05	3.919350184106334e-07	4.004151972414114e-05	0.0	0.0	0.0	3.2503682817639014e-08	0.0	0.0	0.0
44494	0.000981795972056934	0.9981506244780165	6.610467887744906e-05	0.0007051358314339608	2.603361702963639e-05	1.6396206008150943e-07	3.990709978773116e-05	6.075083929124067e-23	0.0	0.0	1.551055362975841e-08	0.0	0.0	0.0
44495	0.0009432999447060655	0.9983052869496271	6.319958102467339e-05	0.0005923644330964322	2.3466366783133778e-05	5.90406725260788e-08	3.9674173569013545e-05	6.510982742360507e-21	0.0	0.0	6.478089161782641e-09	0.0	0.0	0.0
44496	0.0009121469873988491	0.9984435901070078	6.155100879751469e-05	0.0004867908321982655	2.21391014047869e-05	1.801737848317003e-08	3.939389001424461e-05	4.589782302553914e-19	0.0	0.0	2.33299965239098e-09	0.0	0.0	0.0
44497	0.0008900356631723616	0.9985583856313464	6.118303810884838e-05	0.00039404570752880837	2.210973975899132e-05	4.6451566343892124e-09	3.906865319322267e-05	2.183008390245592e-17	0.0	0.0	7.132286544789799e-10	0.0	0.0	0.0
44498	0.0008773049788452802	0.9986456006553376	6.198341874947806e-05	0.0003182922643812247	2.3330512653091194e-05	1.3482261977342403e-09	3.865155787018914e-05	7.179760899723943e-16	0.0	0.0	1.8207137773474854e-10	0.0	0.0	0.0
44499	0.0008727650060725417	0.998705230646071	6.375695592553165e-05	0.0002612507734389862	2.569973534599011e-05	2.022463312318813e-09	3.805519811622921e-05	1.6720037448723363e-14	0.0	0.0	3.814418904735745e-11	0.0	0.0	0.0
44500	0.0008741108449773665	0.9987411225577529	6.632583341585853e-05	0.0002218862196962794	2.914782409014785e-05	7.2866032323903325e-09	3.717072272247821e-05	2.8206395482266827e-13	0.0	0.0	6.439675919711897e-12	0.0	0.0	0.0
44501	0.0008787388810781022	0.9987595290446467	6.965172481011175e-05	0.00019696793873957152	3.37323330593101e-05	2.387344586276191e-08	3.589551830493483e-05	3.5239439787527128e-12	0.0	0.0	8.594550241624074e-13	0.0	0.0	0.0
44502	0.0008846215358881629	0.9987669858581197	7.396669519461433e-05	0.00018227297092665958	3.9735319254454367e-05	6.72147730671095e-08	3.4164161166952614e-05	3.331233905771122e-11	0.0	0.0	8.8878860790658e-14	0.0	0.0	0.0
44503	0.0008909420415125896	0.9987683638908998	7.991885716165669e-05	0.0001738722597531065	4.7780488606448256e-05	1.648203211687847e-07	3.1973548230577906e-05	2.433168319446412e-10	0.0	0.0	6.97467279932128e-15	0.0	0.0	0.0
44504	0.0008983723713239351	0.9987657757026074	8.873911976564501e-05	0.0001689493738091259	5.898963432501183e-05	3.571742521288778e-07	2.9392311125854178e-05	1.401502034070984e-09	0.0	0.0	4.0643148544090807e-16	0.0	0.0	0.0
44505	0.0009090560259743017	0.9987584907579184	0.00010241251558307964	0.0001659460662986408	7.517054051314246e-05	6.930337434846984e-07	2.6548940476426077e-05	6.4931983344168836e-09	0.0	0.0	1.719607876111797e-17	0.0	0.0	0.0
44506	0.00092643189949913	0.9987435184180513	0.0001238085096354322	0.00016422518871533215	9.898910819891822e-05	1.2180772714851208e-06	2.360131533848086e-05	2.4661903140698643e-08	0.0	0.0	5.160963988384103e-19	0.0	0.0	0.0
44507	0.0009550155310922121	0.9987163573723593	0.00015671892216362077	0.00016360073875416198	0.0001340605702880295	1.9595714356652704e-06	2.0698708944486765e-05	7.819690733805024e-08	0.0	0.0	1.0725031734410973e-20	0.0	0.0	0.0
44508	0.0010002229522840971	0.9986715503907178	0.00020579700304990922	0.00016397925881797882	0.0001849315927379395	2.913091009060174e-06	1.795185941096711e-05	2.1060141147327675e-07	0.0	0.0	1.5050634617498325e-22	0.0	0.0	0.0
44509	0.001068322935881259	0.9986028943569938	0.0002764771190892583	0.00016517118879347522	0.00025701286168099347	4.0377312393058245e-06	1.5424136399800797e-05	4.897583988712287e-07	0.0	0.0	1.3897260466689474e-24	0.0	0.0	0.0
44510	0.001166582789649992	0.9985033110535985	0.0003750064254505703	0.00016682426308127442	0.00035658728167679	5.26302597677056e-06	1.3145917219012978e-05	9.988833654093293e-07	0.0	0.0	0.0	0.0	0.0	0.0
44511	0.0013035560737488794	0.9983645200913778	0.0005086456679406773	0.00016842288915224456	0.000490963662647183	6.506063794188881e-06	1.1139585783282381e-05	1.8130835637400036e-06	0.0	0.0	0.0	0.0	0.0	0.0
44512	0.0014892910959959714	0.9981767840638731	0.0006859185708911903	0.00016932885301017853	0.0006686799735426235	7.693538639291755e-06	9.435121567453576e-06	2.968901927046838e-06	0.0	0.0	0.0	0.0	0.0	0.0
44513	0.0017352398824848154	0.9979289572950087	0.0009167267408657735	0.00016885971819040135	0.0008995947773270126	8.781353063107236e-06	8.064160533706909e-06	4.440813110178296e-06	0.0	0.0	0.0	0.0	0.0	0.0
44514	0.0020540547391023453	0.997608651975182	0.0012124630439408221	0.00016639944541146012	0.0011950078408199762	9.764322697767198e-06	7.038213135770728e-06	6.136832743136178e-06	0.0	0.0	0.0	0.0	0.0	0.0
44515	0.002460152868991492	0.997201643986778	0.001586884049172601	0.00016152369017414503	0.0015685641920785425	1.0672094594429919e-05	6.3290776443823845e-06	7.916659877859154e-06	0.0	0.0	0.0	0.0	0.0	0.0
44516	0.002972227709212213	0.9966893341642075	0.0020588042206294457	0.00015411374225867677	0.0020389889275267766	1.1554660382920477e-05	5.866662624199857e-06	9.62568468178026e-06	0.0	0.0	0.0	0.0	0.0	0.0
44517	0.0036179868619008885	0.9960439697694258	0.002656837206969849	0.000144429112401672	0.0026348600853064036	1.2467555035858748e-05	5.55584939955786e-06	1.1131651925688943e-05	0.0	0.0	0.0	0.0	0.0	0.0
44518	0.0044393370142437735	0.995223406508207	0.003424412049192011	0.00013310677130248412	0.003399633992738217	1.346698649046214e-05	5.3017841141681915e-06	1.2350443000441505e-05	0.0	0.0	0.0	0.0	0.0	0.0
44519	0.005494392139560096	0.994169072237246	0.004421481076155654	0.00012106421651165198	0.004393338128022296	1.461714052032463e-05	5.030407882500617e-06	1.3253498071570895e-05	0.0	0.0	0.0	0.0	0.0	0.0
44520	0.006853041393627284	0.9928104467035517	0.005719726384991463	0.0001093156725663699	0.0056877488261356255	1.6001712887563026e-05	4.69755375637102e-06	1.385852999577854e-05	0.0	0.0	0.0	0.0	0.0	0.0
44521	0.00858639219413106	0.9910757565771084	0.007391689093846355	9.87549898755266e-05	0.007355490673703043	1.7728777784613533e-05	4.28885933839854e-06	1.4211820253132836e-05	0.0	0.0	0.0	0.0	0.0	0.0
44522	0.010755723443226018	0.9889032080482232	0.009499561750336824	8.998249461217372e-05	0.009458801320265563	1.9925880159875402e-05	3.817227839207669e-06	1.4371073843192058e-05	0.0	0.0	0.0	0.0	0.0	0.0
44523	0.013409462466430514	0.9862441678580735	0.01209218607765348	8.323535611670031e-05	0.01204649903963473	2.2732780595234452e-05	3.322475656579387e-06	1.4393798061380855e-05	0.0	0.0	0.0	0.0	0.0	0.0
44524	0.016592991253063478	0.9830534221820367	0.015215001432016203	7.843409830777055e-05	0.015163899896274214	2.630010330160724e-05	2.8721192953657643e-06	1.4331385116629065e-05	0.0	0.0	0.0	0.0	0.0	0.0
44525	0.02036652302831303	0.9792712501666396	0.018928105526285273	7.530992042147289e-05	0.01887086472318946	3.0790405570926135e-05	2.55757875405631e-06	1.4226499889354832e-05	0.0	0.0	0.0	0.0	0.0	0.0
44526	0.024818009614239352	0.9748103798431121	0.02331935003043418	7.355050565408917e-05	0.0232549246489416	3.636638884037333e-05	2.479772516314401e-06	1.411145290700686e-05	0.0	0.0	0.0	0.0	0.0	0.0
44527	0.03005901518079122	0.9695599485816477	0.028500396272056513	7.290632893537014e-05	0.028427417923928697	4.3155087049644636e-05	2.723412749415199e-06	1.4006637301521253e-05	0.0	0.0	0.0	0.0	0.0	0.0
44528	0.03620272305627497	0.9634073547232046	0.03458486630080784	7.322989925410399e-05	0.034501744589752796	5.119751219246372e-05	3.3280043293179915e-06	1.3919284874359398e-05	0.0	0.0	0.0	0.0	0.0	0.0
44529	0.043336990862726396	0.9562651151178845	0.04166144907221904	7.445493008074128e-05	0.04156654566164052	6.0411976164713395e-05	4.269404382117469e-06	1.3843090426615153e-05	0.0	1.58088065961614e-23	0.0	0.0	0.0	0.0
44530	0.051510737614565545	0.9480844558296314	0.049780220174028715	7.654076251796097e-05	0.049672023874669305	7.059693726341739e-05	5.4628096486367594e-06	1.3758917640409188e-05	0.0	1.723959029268135e-21	8.561346892522191e-23	0.0	0.0	0.0
44531	0.06074295389572616	0.9388463426704146	0.05896151059543479	7.941026930200606e-05	0.05883874376576739	8.147553435106566e-05	6.7866641315348905e-06	1.363640064126701e-05	0.0	1.2360007978841242e-19	9.253107192292037e-21	0.0	0.0	0.0
44532	0.07104508547881455	0.9285391799926326	0.0692181499998244	8.290905653305993e-05	0.06907978285654101	9.275777043389707e-05	8.1154654536446e-06	1.343619732878473e-05	0.0	5.979312413362143e-18	6.578264769726129e-19	0.0	0.0	0.0
44533	0.08243428170546171	0.9171456454875391	0.08056860317431401	8.680931946437421e-05	0.08041380813473412	0.00010418874996486943	9.346736196861351e-06	1.3113021971449028e-05	0.0	2.0014795561025112e-16	3.156373770750503e-17	0.0	0.0	0.0
44534	0.09492134801417752	0.9046547831754947	0.09302480220696842	9.086174530091095e-05	0.09285290109007785	0.0001155690168824444	1.0414229872658562e-05	1.2620126744717546e-05	0.0	4.749681734640738e-15	1.0480518939883815e-15	0.0	0.0	0.0
44535	0.10848216901960392	0.8910905808068055	0.10656342044649379	9.4867901279252e-05	0.10637384692811465	0.00012676207856951666	1.1288352055201981e-05	1.1916090525618796e-05	0.0	8.180404656907678e-14	2.4675379741447425e-14	0.0	0.0	0.0
44536	0.12304377476435475	0.8765258845837676	0.12111184305685223	9.873012575836176e-05	0.12090408811431821	0.00013772033570031743	1.1969062436799984e-05	1.0974143751326691e-05	0.0	1.0460269576709913e-12	4.218180904084931e-13	1.479179795547765e-23	0.0	0.0
44537	0.1385113114673174	0.8610554215505866	0.13657523955052028	0.00010245310188717772	0.13634871749949573	0.00014854897783569333	1.247595464689929e-05	9.792832205828706e-06	0.0	1.0151047894580973e-11	5.357758771011624e-12	1.6246806448085624e-21	0.0	0.0
44538	0.15482889027423627	0.8447349704642259	0.1528977441707161	0.00010610402571604672	0.15265154030656886	0.00015959704082728902	1.2838314771069786e-05	8.405254828441397e-06	0.0	7.63543055252758e-11	5.170523510397057e-11	1.1744790163476707e-19	0.0	0.0
44539	0.17203461036881718	0.8275263813991496	0.1701178330915741	0.00010975668374896716	0.16985035243101965	0.00017154408996881764	1.308691269904621e-05	6.883431293817641e-06	0.0	4.5411510317196113e-10	3.873276382276789e-10	5.732753986511213e-18	0.0	0.0
44540	0.19026800365439214	0.8092901845824678	0.18837579631299686	0.00011344172765055427	0.18808437171639272	0.00018546386507384545	1.3248831772840455e-05	5.335600678089897e-06	0.0	2.1756754417230545e-09	2.2984627873849506e-09	1.935778907150239e-16	0.0	0.0
44541	0.20971840973287298	0.7898372589454289	0.20786160754009567	0.00011711610731015991	0.20754209440601812	0.00020289088526847653	1.3346054941835394e-05	3.89794892350442e-06	0.0	8.544604573373092e-09	1.1013411421545006e-08	4.627429506667464e-15	0.0	0.0
44542	0.2305423340902188	0.7690114772368927	0.2287314323659356	0.0001206588036534801	0.22837770927914564	0.00022596380851154664	1.3397807431532043e-05	2.727054874880949e-06	0.0	2.7971388661126048e-08	4.338732979260474e-08	8.007860231445104e-14	0.0	0.0
44543	0.25279966993925673	0.7467534230701977	0.2510432132329087	0.00012389290720595463	0.25064638484870844	0.0002577230176528479	1.3426219242126191e-05	2.000723261638548e-06	0.0	7.759416226396154e-08	1.4295446184251506e-07	1.0256813350670838e-12	0.0	0.0
44544	0.2764466171643682	0.7231073565672994	0.2747497143987096	0.00012662324911364185	0.2742968035126014	0.00030255037123391514	1.3464690290113993e-05	1.9280671488985593e-06	0.0	1.854579872184531e-07	4.004587000934589e-07	9.94282655019077e-12	0.0	0.0
44545	0.30138264848456026	0.6981741308403117	0.29974643227234776	0.00012867350656325778	0.29921856781509704	0.00036656308757486287	1.3567572535209954e-05	2.756890166210474e-06	0.0	3.8826665293811805e-07	9.68977522276533e-07	7.458699811639034e-11	0.0	0.0
44546	0.32750885871804597	0.6720527822249723	0.32593116923035126	0.00012991352944184177	0.32530167378118513	0.00045763523493706223	1.3817863679504922e-05	4.758681964968038e-06	0.0	7.233530530713533e-07	2.0561706037545273e-06	4.4242167305205105e-10	0.0	0.0
44547	0.35474736197842777	0.6448211436218585	0.35322423839111483	0.00013027825330868523	0.3524573210790134	0.0005847979261898382	1.4328028510681186e-05	8.179597922299877e-06	0.0	1.2167113376529475e-06	3.881946651320632e-06	2.117437951536545e-09	0.0	0.0
44548	0.3830033843880082	0.6165737915624145	0.38153059437953085	0.00012978160659250624	0.3805812555265901	0.00075711008283986	1.5230314308525007e-05	1.3168656800437856e-05	0.0	1.871461794422188e-06	6.608949255287693e-06	8.329611437772774e-09	0.0	0.0
44549	0.41209998801775655	0.5874873363330787	0.41067395654603855	0.00012852068056890182	0.40948915226556337	0.0009824982858721131	1.665678999962977e-05	1.9717178675370443e-05	0.0	2.661873880919022e-06	1.0273155815309573e-05	2.739235075053262e-08	0.0	0.0
44550	0.44174276328237017	0.5578557073895366	0.440360696553738	0.000126657144745842	0.43888112072662755	0.001267195488630431	1.8712763768520498e-05	2.764783349067387e-05	0.0	3.5369614759301585e-06	1.4747383417527972e-05	7.650845498518981e-08	0.0	0.0
44551	0.47155385798898053	0.5280561196409	0.4702133183537493	0.00012436755051749664	0.4683748814032484	0.0016160412117835754	2.144891128854039e-05	3.667288780701256e-05	5.136551676183467e-23	4.434375004968123e-06	1.975722206115573e-05	1.8430230273703287e-07	3.424367784122325e-23	0.0
44552	0.5011625223477966	0.49845861579834655	0.4998609230295598	0.00012177438660980154	0.49759548430375794	0.0020332000843149116	2.4839071777688076e-05	4.651437540095065e-05	5.6703817869333e-21	5.300686597871951e-06	2.4944908026117743e-05	3.887360403570012e-07	3.780254524622216e-21	0.0
44553	0.5302957567769783	0.4693356129383057	0.5290300788948957	0.00011888960153406791	0.5262659671789804	0.0025223642005096397	2.8771949390800665e-05	5.706226126367592e-05	4.115488051416856e-19	6.1113075872889415e-06	2.9955252997731835e-05	7.285521340100697e-07	2.7436587009445624e-19	0.0
44554	0.5588136158645485	0.4408268126960229	0.5575802684275166	0.00011560190012104105	0.5542438082006401	0.0030857649326404835	3.306196861873321e-05	6.853995838863293e-05	2.0157476768665814e-17	6.884138496967514e-06	3.4510199429704094e-05	1.2301166519626233e-06	1.3438317845777073e-17	0.0
44555	0.5866747913908813	0.41297371201828714	0.5854693037072486	0.0001117181632415297	0.5814882118437714	0.0037223172611123238	3.747674973133889e-05	8.163436606811107e-05	6.830408471940591e-16	7.683440131805802e-06	3.8448269345990446e-05	1.8947956567657925e-06	4.5536056479603485e-16	0.0
44556	0.6138642995339335	0.38579180340450847	0.6126806831886866	0.00010704501534305155	0.6079887975517188	0.004426263098458594	4.177244768505042e-05	9.75277840617933e-05	1.6393831572057523e-14	8.611919907000988e-06	4.172511801982648e-05	2.692756986804476e-06	1.0929221048038316e-14	0.0
44557	0.640334444264956	0.35932933388358645	0.6391644722126502	0.00010148143535211684	0.6337057349645955	0.005187843680959014	4.5728246780086404e-05	0.00011776658482661359	2.850659281961484e-13	9.791294459367017e-06	4.4388401100991345e-05	3.5671312132254613e-06	1.9004395213076505e-13	0.0
44558	0.6659932617143323	0.3336785682397046	0.6648262291691315	9.508842070355374e-05	0.6585554827945785	0.005996399053068044	4.917427168627022e-05	0.0001439427867887038	3.671334552559708e-12	1.1336525159308648e-05	4.6544710863905304e-05	4.448069699062575e-06	2.4475563683731407e-12	0.0
44559	0.6907357335065929	0.3089444350215938	0.6895591838983133	8.810670913920733e-05	0.6824387611626217	0.006844525934399663	5.200867612351473e-05	0.0001772414683501061	3.579216440446908e-11	1.3333034598291326e-05	4.8329745828742764e-05	5.270925552807478e-06	2.3861442936312736e-11	0.0
44560	0.7144811392746155	0.28520726271116886	0.71328257174553	8.091027423793455e-05	0.7052760318992228	0.0077309529915420335	5.4201641679435314e-05	0.00021797768124566413	2.698793803031037e-10	1.582373337286514e-05	4.988398524792939e-05	5.9904307272154535e-06	1.799195868687359e-10	0.0
44561	0.737179266937374	0.2625168272012903	0.7359483177170806	7.39094070848026e-05	0.727014265083465	0.008660524473735208	5.5789506745968e-05	0.00026527671108969727	1.607097828618012e-09	1.8804501741333913e-05	5.133197615258828e-05	6.585957008915385e-06	1.0713985524120086e-09	0.0
44562	0.7587790753467382	0.24092395869989527	0.7575094132171715	6.744204191106333e-05	0.7475979771581532	0.009641587225282936	5.686867138039008e-05	0.00031703871708596223	7.711008913824355e-09	2.2221855007331384e-05	5.2764410893431216e-05	7.0588750953338685e-06	5.140672609216222e-09	0.0
44563	0.7791903788531356	0.22051898539515907	0.777880653977432	6.17000199204455e-05	0.7669331791909139	0.010682762131955235	5.760168987785457e-05	0.0003702745705920023	3.0386542584139833e-08	2.597159033795811e-05	5.4224902647877844e-05	7.4263165591405626e-06	2.025769505609324e-08	0.0
44564	0.7982804316747025	0.20143507698884522	0.796933967162129	5.671894784372002e-05	0.784884094678649	0.011791466511501853	5.8244299093349093e-05	0.00042178282325516764	1.0015561599858142e-07	2.9906633762735208e-05	5.570430520036525e-05	7.714649402774646e-06	6.677041066572098e-08	0.0
44565	0.8159212241379449	0.18380073048016657	0.8145446134618093	5.2425456298583086e-05	0.8013178089376384	0.012975351587503552	5.9188504822902214e-05	0.0004689639528583482	2.8094590407284616e-07	3.3862469413726574e-05	5.714325240520671e-05	7.953418407060589e-06	1.8729726938189755e-07	0.0
44566	0.8320603661767264	0.1676686370195357	0.8306615713795114	4.870790025518592e-05	0.816171265098043	0.014245604990865728	6.099243210278431e-05	0.0005104413677382202	6.816522851776968e-07	3.769475165053186e-05	5.843928534796692e-05	8.169330296202994e-06	4.5443485678513153e-07	0.0
44567	0.8467650551864312	0.15297153375021824	0.845351768918153	4.547279121943874e-05	0.8294931940344394	0.015619252701364134	6.43451912493587e-05	0.0005462167938224902	1.4517459860415188e-06	4.130920698533459e-05	5.945172424632027e-05	8.380491809034522e-06	9.678306573610133e-07	0.0
44568	0.8602047794371657	0.1395394411952364	0.8587835965186543	4.266618154368978e-05	0.8414292133179746	0.017117705864378142	6.992005569354413e-05	0.0005773268987095408	2.7494563426917493e-06	4.466576754077528e-05	5.999983674291273e-05	8.592203735926115e-06	1.8329708951278338e-06	0.0
44569	0.8725811430355221	0.1271699103754983	0.8711576163449568	4.0262457853068096e-05	0.8521583948692654	0.01876118404551713	7.81217082850715e-05	0.0006052143276819066	4.683457788372885e-06	4.7757230126514724e-05	5.985934378055076e-05	8.796045108823396e-06	3.1223051922485914e-06	0.0
44570	0.8840498846603304	0.11570619513653485	0.8826291119160442	3.823949717284037e-05	0.861822986357539	0.020561918629810622	8.882303010247474e-05	0.0006311177609847016	7.249724379090857e-06	5.0581184695650323e-05	5.877274895319077e-05	8.9732619156e-06	4.833149586060574e-06	0.0
44571	0.8946840879167356	0.10507431738925173	0.8932713223613914	3.656052721208696e-05	0.8704952875440601	0.022520834188546387	0.00010125269719875135	0.0006557030861430583	1.0300650740521144e-05	5.3126710871601234e-05	5.648940047013076e-05	9.101377151777794e-06	6.867100493680755e-06	0.0
44572	0.9044958013900174	0.09526172992731234	0.9030967415664565	3.517017865121893e-05	0.8781957498555939	0.02463084681727516	0.00011414702745583602	0.0006789797070618141	1.3573464575885127e-05	5.538185404787189e-05	5.2836204165995884e-05	9.16037035863727e-06	9.048976383923425e-06	0.0
44573	0.9134901611439253	0.08626336299003845	0.9121109047200175	3.3998561927979404e-05	0.8849380729552823	0.02688534988622215	0.000126110430663275	0.000700384605245115	1.6766882036813703e-05	5.7347410673012576e-05	4.779758424981561e-05	9.134429836364607e-06	1.1177921357875809e-05	0.0
44574	0.9217066804846142	0.07804028833428338	0.9203535698226072	3.2966119698337473e-05	0.8907620133604072	0.029286159350198033	0.00013598624840246895	0.0007188856612779452	1.9621900811504756e-05	5.9037079055093584e-05	4.157070022472459e-05	9.00875245076413e-06	1.3081267207669847e-05	0.0
44575	0.9292203702830423	0.07051834326648869	0.9278999419514101	3.1989834375890857e-05	0.895732645909175	0.03184499700830143	0.00014307033298917144	0.0007330735257694547	2.1968645697703737e-05	6.045938468821967e-05	3.456928170668223e-05	8.765356973514487e-06	1.4645763798469167e-05	0.0
44576	0.9361105345636376	0.06361899544386473	0.9348295865214358	3.0994168412656544e-05	0.8999151990211547	0.034577191183848915	0.00014714688791236756	0.0007413416207966968	2.3734361555168434e-05	6.159632140608936e-05	2.7368901599061454e-05	8.382925465263023e-06	1.5822907703445633e-05	0.0
44577	0.942427371704485	0.05729248422773609	0.9411930131294416	2.9924615720789062e-05	0.9033506364448995	0.03749249850333837	0.00014842102678495087	0.0007422329548592183	2.492950849178853e-05	6.239782147647914e-05	2.0602587676276234e-05	7.842475231198161e-06	1.6619672327859e-05	0.0
44578	0.9481828785425674	0.05152685345219706	0.9470024633035534	2.8756931688987377e-05	0.9060505653273749	0.04059104401480908	0.0001474093511573717	0.0007348544095836878	2.5626175355473796e-05	6.279732100673175e-05	1.4826476964949893e-05	7.136330603314792e-06	1.708411690364921e-05	0.0
44579	0.9533705956490521	0.046328347054792766	0.9522515773122898	2.7497070837536542e-05	0.9080113292923773	0.04386917777181068	0.00014480575005014026	0.0007191086734529213	2.593272882213238e-05	6.27353854539971e-05	1.0390622540042776e-05	6.275988397586632e-06	1.7288485881421585e-05	0.0
44580	0.9579968882372752	0.04169038812436971	0.9569466922669657	2.6172379415079845e-05	0.9092330927812958	0.04733208975004928	0.00014133525005170525	0.0006955698367226737	2.5966617897984388e-05	6.217281453923036e-05	7.365187767999545e-06	5.29594836958094e-06	1.7311078598656254e-05	0.0
44581	0.9621006688624885	0.03757410407446727	0.9611265900608186	2.48177936011694e-05	0.9097301718528767	0.051003582410759404	0.0001376311737428499	0.000665097015000202	2.5831397070118553e-05	6.10868233651855e-05	5.5615319753120525e-06	4.252879394242174e-06	1.7220931380079033e-05	0.0
44582	0.9657502973911322	0.0339115439420468	0.9648593075006754	2.3460603775759616e-05	0.9095297268958978	0.0549243541384862	0.00013417135387425272	0.000628480089380117	2.560459345676019e-05	5.9460417650119434e-05	4.640374999639411e-06	3.219829875472341e-06	1.7069728971173473e-05	0.0
44583	0.9690235758315132	0.030625601919088787	0.9682219171140416	2.2107330068347722e-05	0.9086650591847755	0.05913840345574923	0.00013127655602344465	0.0005863628295486456	2.5337504213681886e-05	5.7279613149445304e-05	4.248086297269134e-06	2.2745342246403603e-06	1.6891669475787935e-05	0.0
44584	0.9719859963629569	0.027651482253624127	0.9712785780814782	2.0738319634040014e-05	0.9071698740446378	0.06367652807078102	0.00012913928479963362	0.0005394725735694127	2.5061511788420074e-05	5.4544074951114025e-05	4.1134835748331505e-06	1.4826680137586363e-06	1.670767452561339e-05	0.0
44585	0.9746797231129217	0.024947287310027613	0.9740695338304773	1.931606937859952e-05	0.9050742609692048	0.06854894813302644	0.00012784308749873454	0.0004889873009892566	2.4793192500168608e-05	5.128442575760822e-05	4.076250879847391e-06	8.81520070341854e-07	1.6528795000112418e-05	0.0
